date,day_of_week,hour,weather,has_event,is_holiday,actual_covers
2023-03-01,2,17,sunny,0,0,18
2023-03-01,2,18,sunny,0,0,36
2023-03-01,2,19,sunny,0,0,47
2023-03-01,2,20,sunny,0,0,36
2023-03-01,2,21,sunny,0,0,24
2023-03-02,3,11,sunny,0,0,8
2023-03-02,3,12,sunny,0,0,25
2023-03-02,3,13,sunny,0,0,42
2023-03-02,3,14,sunny,0,0,20
2023-03-02,3,15,sunny,0,0,13
2023-03-02,3,16,sunny,0,0,6
2023-03-02,3,17,sunny,0,0,13
2023-03-02,3,18,sunny,0,0,41
2023-03-02,3,19,sunny,0,0,42
2023-03-02,3,20,sunny,0,0,49
2023-03-02,3,21,sunny,0,0,24
2023-03-03,4,11,rainy,0,0,6
2023-03-03,4,12,rainy,0,0,20
2023-03-03,4,13,rainy,0,0,19
2023-03-03,4,14,rainy,0,0,14
2023-03-03,4,15,rainy,0,0,8
2023-03-03,4,16,rainy,0,0,5
2023-03-03,4,17,rainy,0,0,11
2023-03-03,4,18,rainy,0,0,26
2023-03-03,4,19,rainy,0,0,29
2023-03-03,4,20,rainy,0,0,32
2023-03-03,4,21,rainy,0,0,18
2023-03-04,5,11,rainy,0,0,9
2023-03-04,5,12,rainy,0,0,25
2023-03-04,5,13,rainy,0,0,31
2023-03-04,5,14,rainy,0,0,16
2023-03-04,5,15,rainy,0,0,11
2023-03-04,5,16,rainy,0,0,6
2023-03-04,5,17,rainy,0,0,13
2023-03-04,5,18,rainy,0,0,28
2023-03-04,5,19,rainy,0,0,38
2023-03-04,5,20,rainy,0,0,44
2023-03-04,5,21,rainy,0,0,22
2023-03-05,6,11,rainy,0,0,9
2023-03-05,6,12,rainy,0,0,25
2023-03-05,6,13,rainy,0,0,27
2023-03-05,6,14,rainy,0,0,18
2023-03-05,6,15,rainy,0,0,9
2023-03-05,6,16,rainy,0,0,5
2023-03-05,6,17,rainy,0,0,12
2023-03-05,6,18,rainy,0,0,32
2023-03-05,6,19,rainy,0,0,39
2023-03-05,6,20,rainy,0,0,41
2023-03-05,6,21,rainy,0,0,18
2023-03-06,0,11,sunny,0,0,10
2023-03-06,0,12,sunny,0,0,25
2023-03-06,0,13,sunny,0,0,36
2023-03-06,0,14,sunny,0,0,17
2023-03-06,0,15,sunny,0,0,11
2023-03-06,0,16,sunny,0,0,7
2023-03-06,0,17,sunny,0,0,13
2023-03-06,0,18,sunny,0,0,38
2023-03-06,0,19,sunny,0,0,43
2023-03-06,0,20,sunny,0,0,47
2023-03-06,0,21,sunny,0,0,29
2023-03-07,1,11,rainy,0,0,6
2023-03-07,1,12,rainy,0,0,16
2023-03-07,1,13,rainy,0,0,26
2023-03-07,1,14,rainy,0,0,17
2023-03-07,1,15,rainy,0,0,7
2023-03-07,1,16,rainy,0,0,4
2023-03-07,1,17,rainy,0,0,9
2023-03-07,1,18,rainy,0,0,20
2023-03-07,1,19,rainy,0,0,28
2023-03-07,1,20,rainy,0,0,24
2023-03-07,1,21,rainy,0,0,14
2023-03-08,2,11,sunny,1,0,12
2023-03-08,2,12,sunny,1,0,35
2023-03-08,2,13,sunny,1,0,51
2023-03-08,2,14,sunny,1,0,24
2023-03-08,2,15,sunny,1,0,17
2023-03-08,2,16,sunny,1,0,9
2023-03-08,2,17,sunny,1,0,18
2023-03-08,2,18,sunny,1,0,50
2023-03-08,2,19,sunny,1,0,53
2023-03-08,2,20,sunny,1,0,56
2023-03-08,2,21,sunny,1,0,31
2023-03-09,3,11,cloudy,0,0,8
2023-03-09,3,12,cloudy,0,0,20
2023-03-09,3,13,cloudy,0,0,26
2023-03-09,3,14,cloudy,0,0,16
2023-03-09,3,15,cloudy,0,0,9
2023-03-09,3,16,cloudy,0,0,5
2023-03-09,3,17,cloudy,0,0,13
2023-03-09,3,18,cloudy,0,0,35
2023-03-09,3,19,cloudy,0,0,37
2023-03-09,3,20,cloudy,0,0,31
2023-03-09,3,21,cloudy,0,0,21
2023-03-10,4,11,rainy,0,0,7
2023-03-10,4,12,rainy,0,0,15
2023-03-10,4,13,rainy,0,0,29
2023-03-10,4,14,rainy,0,0,19
2023-03-10,4,15,rainy,0,0,8
2023-03-10,4,16,rainy,0,0,5
2023-03-10,4,17,rainy,0,0,10
2023-03-10,4,18,rainy,0,0,27
2023-03-10,4,19,rainy,0,0,37
2023-03-10,4,20,rainy,0,0,38
2023-03-10,4,21,rainy,0,0,17
2023-03-11,5,11,sunny,0,0,11
2023-03-11,5,12,sunny,0,0,35
2023-03-11,5,13,sunny,0,0,54
2023-03-11,5,14,sunny,0,0,27
2023-03-11,5,15,sunny,0,0,16
2023-03-11,5,16,sunny,0,0,9
2023-03-11,5,17,sunny,0,0,22
2023-03-11,5,18,sunny,0,0,62
2023-03-11,5,19,sunny,0,0,60
2023-03-11,5,20,sunny,0,0,53
2023-03-11,5,21,sunny,0,0,36
2023-03-12,6,11,cloudy,0,0,11
2023-03-12,6,12,cloudy,0,0,27
2023-03-12,6,13,cloudy,0,0,38
2023-03-12,6,14,cloudy,0,0,26
2023-03-12,6,15,cloudy,0,0,14
2023-03-12,6,16,cloudy,0,0,8
2023-03-12,6,17,cloudy,0,0,17
2023-03-12,6,18,cloudy,0,0,44
2023-03-12,6,19,cloudy,0,0,60
2023-03-12,6,20,cloudy,0,0,49
2023-03-12,6,21,cloudy,0,0,25
2023-03-13,0,11,sunny,0,0,9
2023-03-13,0,12,sunny,0,0,26
2023-03-13,0,13,sunny,0,0,30
2023-03-13,0,14,sunny,0,0,20
2023-03-13,0,15,sunny,0,0,13
2023-03-13,0,16,sunny,0,0,7
2023-03-13,0,17,sunny,0,0,13
2023-03-13,0,18,sunny,0,0,28
2023-03-13,0,19,sunny,0,0,50
2023-03-13,0,20,sunny,0,0,43
2023-03-13,0,21,sunny,0,0,28
2023-03-14,1,11,rainy,0,0,6
2023-03-14,1,12,rainy,0,0,20
2023-03-14,1,13,rainy,0,0,22
2023-03-14,1,14,rainy,0,0,14
2023-03-14,1,15,rainy,0,0,8
2023-03-14,1,16,rainy,0,0,4
2023-03-14,1,17,rainy,0,0,9
2023-03-14,1,18,rainy,0,0,24
2023-03-14,1,19,rainy,0,0,36
2023-03-14,1,20,rainy,0,0,24
2023-03-14,1,21,rainy,0,0,16
2023-03-15,2,11,sunny,0,0,8
2023-03-15,2,12,sunny,0,0,23
2023-03-15,2,13,sunny,0,0,33
2023-03-15,2,14,sunny,0,0,24
2023-03-15,2,15,sunny,0,0,11
2023-03-15,2,16,sunny,0,0,6
2023-03-15,2,17,sunny,0,0,16
2023-03-15,2,18,sunny,0,0,28
2023-03-15,2,19,sunny,0,0,33
2023-03-15,2,20,sunny,0,0,42
2023-03-15,2,21,sunny,0,0,21
2023-03-16,3,11,cloudy,0,0,8
2023-03-16,3,12,cloudy,0,0,20
2023-03-16,3,13,cloudy,0,0,23
2023-03-16,3,14,cloudy,0,0,19
2023-03-16,3,15,cloudy,0,0,10
2023-03-16,3,16,cloudy,0,0,5
2023-03-16,3,17,cloudy,0,0,14
2023-03-16,3,18,cloudy,0,0,26
2023-03-16,3,19,cloudy,0,0,32
2023-03-16,3,20,cloudy,0,0,32
2023-03-16,3,21,cloudy,0,0,19
2023-03-17,4,11,rainy,0,0,7
2023-03-17,4,12,rainy,0,0,16
2023-03-17,4,13,rainy,0,0,28
2023-03-17,4,14,rainy,0,0,15
2023-03-17,4,15,rainy,0,0,9
2023-03-17,4,16,rainy,0,0,5
2023-03-17,4,17,rainy,0,0,11
2023-03-17,4,18,rainy,0,0,28
2023-03-17,4,19,rainy,0,0,37
2023-03-17,4,20,rainy,0,0,33
2023-03-17,4,21,rainy,0,0,20
2023-03-18,5,11,sunny,1,0,17
2023-03-18,5,12,sunny,1,0,51
2023-03-18,5,13,sunny,1,0,60
2023-03-18,5,14,sunny,1,0,45
2023-03-18,5,15,sunny,1,0,19
2023-03-18,5,16,sunny,1,0,15
2023-03-18,5,17,sunny,1,0,25
2023-03-18,5,18,sunny,1,0,54
2023-03-18,5,19,sunny,1,0,88
2023-03-18,5,20,sunny,1,0,69
2023-03-18,5,21,sunny,1,0,47
2023-03-19,6,11,sunny,0,0,11
2023-03-19,6,12,sunny,0,0,31
2023-03-19,6,13,sunny,0,0,29
2023-03-19,6,14,sunny,0,0,21
2023-03-19,6,15,sunny,0,0,16
2023-03-19,6,16,sunny,0,0,9
2023-03-19,6,17,sunny,0,0,18
2023-03-19,6,18,sunny,0,0,39
2023-03-19,6,19,sunny,0,0,59
2023-03-19,6,20,sunny,0,0,52
2023-03-19,6,21,sunny,0,0,25
2023-03-20,0,11,cloudy,0,0,7
2023-03-20,0,12,cloudy,0,0,22
2023-03-20,0,13,cloudy,0,0,28
2023-03-20,0,14,cloudy,0,0,13
2023-03-20,0,15,cloudy,0,0,9
2023-03-20,0,16,cloudy,0,0,5
2023-03-20,0,17,cloudy,0,0,10
2023-03-20,0,18,cloudy,0,0,28
2023-03-20,0,19,cloudy,0,0,48
2023-03-20,0,20,cloudy,0,0,37
2023-03-20,0,21,cloudy,0,0,18
2023-03-21,1,11,sunny,0,0,9
2023-03-21,1,12,sunny,0,0,29
2023-03-21,1,13,sunny,0,0,35
2023-03-21,1,14,sunny,0,0,20
2023-03-21,1,15,sunny,0,0,10
2023-03-21,1,16,sunny,0,0,7
2023-03-21,1,17,sunny,0,0,14
2023-03-21,1,18,sunny,0,0,38
2023-03-21,1,19,sunny,0,0,49
2023-03-21,1,20,sunny,0,0,45
2023-03-21,1,21,sunny,0,0,21
2023-03-22,2,11,sunny,0,0,10
2023-03-22,2,12,sunny,0,0,25
2023-03-22,2,13,sunny,0,0,40
2023-03-22,2,14,sunny,0,0,18
2023-03-22,2,15,sunny,0,0,13
2023-03-22,2,16,sunny,0,0,7
2023-03-22,2,17,sunny,0,0,12
2023-03-22,2,18,sunny,0,0,32
2023-03-22,2,19,sunny,0,0,44
2023-03-22,2,20,sunny,0,0,42
2023-03-22,2,21,sunny,0,0,24
2023-03-23,3,11,cloudy,0,0,7
2023-03-23,3,12,cloudy,0,0,26
2023-03-23,3,13,cloudy,0,0,29
2023-03-23,3,14,cloudy,0,0,18
2023-03-23,3,15,cloudy,0,0,10
2023-03-23,3,16,cloudy,0,0,6
2023-03-23,3,17,cloudy,0,0,10
2023-03-23,3,18,cloudy,0,0,29
2023-03-23,3,19,cloudy,0,0,31
2023-03-23,3,20,cloudy,0,0,36
2023-03-23,3,21,cloudy,0,0,21
2023-03-24,4,11,rainy,0,0,6
2023-03-24,4,12,rainy,0,0,15
2023-03-24,4,13,rainy,0,0,25
2023-03-24,4,14,rainy,0,0,17
2023-03-24,4,15,rainy,0,0,10
2023-03-24,4,16,rainy,0,0,4
2023-03-24,4,17,rainy,0,0,11
2023-03-24,4,18,rainy,0,0,26
2023-03-24,4,19,rainy,0,0,34
2023-03-24,4,20,rainy,0,0,34
2023-03-24,4,21,rainy,0,0,18
2023-03-25,5,11,stormy,0,0,4
2023-03-25,5,12,stormy,0,0,19
2023-03-25,5,13,stormy,0,0,25
2023-03-25,5,14,stormy,0,0,12
2023-03-25,5,15,stormy,0,0,8
2023-03-25,5,16,stormy,0,0,4
2023-03-25,5,17,stormy,0,0,9
2023-03-25,5,18,stormy,0,0,21
2023-03-25,5,19,stormy,0,0,28
2023-03-25,5,20,stormy,0,0,26
2023-03-25,5,21,stormy,0,0,17
2023-03-26,6,11,sunny,0,0,13
2023-03-26,6,12,sunny,0,0,21
2023-03-26,6,13,sunny,0,0,47
2023-03-26,6,14,sunny,0,0,21
2023-03-26,6,15,sunny,0,0,14
2023-03-26,6,16,sunny,0,0,7
2023-03-26,6,17,sunny,0,0,15
2023-03-26,6,18,sunny,0,0,51
2023-03-26,6,19,sunny,0,0,56
2023-03-26,6,20,sunny,0,0,54
2023-03-26,6,21,sunny,0,0,29
2023-03-27,0,11,sunny,1,0,13
2023-03-27,0,12,sunny,1,0,34
2023-03-27,0,13,sunny,1,0,36
2023-03-27,0,14,sunny,1,0,31
2023-03-27,0,15,sunny,1,0,14
2023-03-27,0,16,sunny,1,0,7
2023-03-27,0,17,sunny,1,0,17
2023-03-27,0,18,sunny,1,0,54
2023-03-27,0,19,sunny,1,0,68
2023-03-27,0,20,sunny,1,0,52
2023-03-27,0,21,sunny,1,0,29
2023-03-28,1,11,sunny,0,0,8
2023-03-28,1,12,sunny,0,0,31
2023-03-28,1,13,sunny,0,0,33
2023-03-28,1,14,sunny,0,0,21
2023-03-28,1,15,sunny,0,0,12
2023-03-28,1,16,sunny,0,0,7
2023-03-28,1,17,sunny,0,0,13
2023-03-28,1,18,sunny,0,0,33
2023-03-28,1,19,sunny,0,0,45
2023-03-28,1,20,sunny,0,0,40
2023-03-28,1,21,sunny,0,0,25
2023-03-29,2,11,sunny,0,0,9
2023-03-29,2,12,sunny,0,0,27
2023-03-29,2,13,sunny,0,0,31
2023-03-29,2,14,sunny,0,0,20
2023-03-29,2,15,sunny,0,0,8
2023-03-29,2,16,sunny,0,0,7
2023-03-29,2,17,sunny,0,0,14
2023-03-29,2,18,sunny,0,0,38
2023-03-29,2,19,sunny,0,0,30
2023-03-29,2,20,sunny,0,0,50
2023-03-29,2,21,sunny,0,0,22
2023-03-30,3,11,sunny,1,0,14
2023-03-30,3,12,sunny,1,0,29
2023-03-30,3,13,sunny,1,0,46
2023-03-30,3,14,sunny,1,0,24
2023-03-30,3,15,sunny,1,0,14
2023-03-30,3,16,sunny,1,0,11
2023-03-30,3,17,sunny,1,0,18
2023-03-30,3,18,sunny,1,0,47
2023-03-30,3,19,sunny,1,0,68
2023-03-30,3,20,sunny,1,0,57
2023-03-30,3,21,sunny,1,0,31
2023-03-31,4,11,cloudy,0,0,9
2023-03-31,4,12,cloudy,0,0,24
2023-03-31,4,13,cloudy,0,0,34
2023-03-31,4,14,cloudy,0,0,22
2023-03-31,4,15,cloudy,0,0,12
2023-03-31,4,16,cloudy,0,0,7
2023-03-31,4,17,cloudy,0,0,11
2023-03-31,4,18,cloudy,0,0,39
2023-03-31,4,19,cloudy,0,0,37
2023-03-31,4,20,cloudy,0,0,39
2023-03-31,4,21,cloudy,0,0,20
2023-04-01,5,11,stormy,1,0,8
2023-04-01,5,12,stormy,1,0,23
2023-04-01,5,13,stormy,1,0,30
2023-04-01,5,14,stormy,1,0,19
2023-04-01,5,15,stormy,1,0,12
2023-04-01,5,16,stormy,1,0,6
2023-04-01,5,17,stormy,1,0,12
2023-04-01,5,18,stormy,1,0,34
2023-04-01,5,19,stormy,1,0,47
2023-04-01,5,20,stormy,1,0,31
2023-04-01,5,21,stormy,1,0,22
2023-04-02,6,11,rainy,0,0,9
2023-04-02,6,12,rainy,0,0,22
2023-04-02,6,13,rainy,0,0,29
2023-04-02,6,14,rainy,0,0,18
2023-04-02,6,15,rainy,0,0,10
2023-04-02,6,16,rainy,0,0,5
2023-04-02,6,17,rainy,0,0,10
2023-04-02,6,18,rainy,0,0,37
2023-04-02,6,19,rainy,0,0,37
2023-04-02,6,20,rainy,0,0,32
2023-04-02,6,21,rainy,0,0,15
2023-04-03,0,11,sunny,0,0,11
2023-04-03,0,12,sunny,0,0,28
2023-04-03,0,13,sunny,0,0,29
2023-04-03,0,14,sunny,0,0,26
2023-04-03,0,15,sunny,0,0,12
2023-04-03,0,16,sunny,0,0,6
2023-04-03,0,17,sunny,0,0,9
2023-04-03,0,18,sunny,0,0,43
2023-04-03,0,19,sunny,0,0,38
2023-04-03,0,20,sunny,0,0,32
2023-04-03,0,21,sunny,0,0,25
2023-04-04,1,11,cloudy,0,0,10
2023-04-04,1,12,cloudy,0,0,23
2023-04-04,1,13,cloudy,0,0,30
2023-04-04,1,14,cloudy,0,0,19
2023-04-04,1,15,cloudy,0,0,10
2023-04-04,1,16,cloudy,0,0,6
2023-04-04,1,17,cloudy,0,0,11
2023-04-04,1,18,cloudy,0,0,27
2023-04-04,1,19,cloudy,0,0,38
2023-04-04,1,20,cloudy,0,0,27
2023-04-04,1,21,cloudy,0,0,19
2023-04-05,2,11,sunny,0,0,9
2023-04-05,2,12,sunny,0,0,29
2023-04-05,2,13,sunny,0,0,35
2023-04-05,2,14,sunny,0,0,16
2023-04-05,2,15,sunny,0,0,10
2023-04-05,2,16,sunny,0,0,7
2023-04-05,2,17,sunny,0,0,12
2023-04-05,2,18,sunny,0,0,33
2023-04-05,2,19,sunny,0,0,49
2023-04-05,2,20,sunny,0,0,35
2023-04-05,2,21,sunny,0,0,23
2023-04-06,3,11,rainy,0,0,5
2023-04-06,3,12,rainy,0,0,14
2023-04-06,3,13,rainy,0,0,23
2023-04-06,3,14,rainy,0,0,14
2023-04-06,3,15,rainy,0,0,8
2023-04-06,3,16,rainy,0,0,4
2023-04-06,3,17,rainy,0,0,11
2023-04-06,3,18,rainy,0,0,24
2023-04-06,3,19,rainy,0,0,30
2023-04-06,3,20,rainy,0,0,28
2023-04-06,3,21,rainy,0,0,17
2023-04-07,4,11,rainy,0,0,6
2023-04-07,4,12,rainy,0,0,17
2023-04-07,4,13,rainy,0,0,20
2023-04-07,4,14,rainy,0,0,19
2023-04-07,4,15,rainy,0,0,7
2023-04-07,4,16,rainy,0,0,4
2023-04-07,4,17,rainy,0,0,9
2023-04-07,4,18,rainy,0,0,29
2023-04-07,4,19,rainy,0,0,33
2023-04-07,4,20,rainy,0,0,35
2023-04-07,4,21,rainy,0,0,16
2023-04-08,5,11,cloudy,0,0,11
2023-04-08,5,12,cloudy,0,0,26
2023-04-08,5,13,cloudy,0,0,40
2023-04-08,5,14,cloudy,0,0,27
2023-04-08,5,15,cloudy,0,0,14
2023-04-08,5,16,cloudy,0,0,8
2023-04-08,5,17,cloudy,0,0,16
2023-04-08,5,18,cloudy,0,0,42
2023-04-08,5,19,cloudy,0,0,55
2023-04-08,5,20,cloudy,0,0,54
2023-04-08,5,21,cloudy,0,0,35
2023-04-09,6,11,sunny,0,0,11
2023-04-09,6,12,sunny,0,0,43
2023-04-09,6,13,sunny,0,0,37
2023-04-09,6,14,sunny,0,0,32
2023-04-09,6,15,sunny,0,0,17
2023-04-09,6,16,sunny,0,0,8
2023-04-09,6,17,sunny,0,0,19
2023-04-09,6,18,sunny,0,0,53
2023-04-09,6,19,sunny,0,0,57
2023-04-09,6,20,sunny,0,0,51
2023-04-09,6,21,sunny,0,0,27
2023-04-10,0,11,sunny,0,0,8
2023-04-10,0,12,sunny,0,0,25
2023-04-10,0,13,sunny,0,0,29
2023-04-10,0,14,sunny,0,0,21
2023-04-10,0,15,sunny,0,0,9
2023-04-10,0,16,sunny,0,0,7
2023-04-10,0,17,sunny,0,0,15
2023-04-10,0,18,sunny,0,0,26
2023-04-10,0,19,sunny,0,0,48
2023-04-10,0,20,sunny,0,0,46
2023-04-10,0,21,sunny,0,0,19
2023-04-11,1,11,stormy,0,0,5
2023-04-11,1,12,stormy,0,0,12
2023-04-11,1,13,stormy,0,0,14
2023-04-11,1,14,stormy,0,0,9
2023-04-11,1,15,stormy,0,0,5
2023-04-11,1,16,stormy,0,0,3
2023-04-11,1,17,stormy,0,0,7
2023-04-11,1,18,stormy,0,0,14
2023-04-11,1,19,stormy,0,0,22
2023-04-11,1,20,stormy,0,0,15
2023-04-11,1,21,stormy,0,0,10
2023-04-12,2,11,rainy,0,0,5
2023-04-12,2,12,rainy,0,0,19
2023-04-12,2,13,rainy,0,0,24
2023-04-12,2,14,rainy,0,0,12
2023-04-12,2,15,rainy,0,0,7
2023-04-12,2,16,rainy,0,0,5
2023-04-12,2,17,rainy,0,0,9
2023-04-12,2,18,rainy,0,0,30
2023-04-12,2,19,rainy,0,0,33
2023-04-12,2,20,rainy,0,0,28
2023-04-12,2,21,rainy,0,0,15
2023-04-13,3,11,sunny,0,0,9
2023-04-13,3,12,sunny,0,0,28
2023-04-13,3,13,sunny,0,0,29
2023-04-13,3,14,sunny,0,0,17
2023-04-13,3,15,sunny,0,0,8
2023-04-13,3,16,sunny,0,0,7
2023-04-13,3,17,sunny,0,0,11
2023-04-13,3,18,sunny,0,0,25
2023-04-13,3,19,sunny,0,0,48
2023-04-13,3,20,sunny,0,0,52
2023-04-13,3,21,sunny,0,0,22
2023-04-14,4,11,stormy,0,0,5
2023-04-14,4,12,stormy,0,0,13
2023-04-14,4,13,stormy,0,0,16
2023-04-14,4,14,stormy,0,0,12
2023-04-14,4,15,stormy,0,0,5
2023-04-14,4,16,stormy,0,0,3
2023-04-14,4,17,stormy,0,0,7
2023-04-14,4,18,stormy,0,0,16
2023-04-14,4,19,stormy,0,0,27
2023-04-14,4,20,stormy,0,0,20
2023-04-14,4,21,stormy,0,0,11
2023-04-15,5,11,sunny,0,0,12
2023-04-15,5,12,sunny,0,0,35
2023-04-15,5,13,sunny,0,0,50
2023-04-15,5,14,sunny,0,0,30
2023-04-15,5,15,sunny,0,0,16
2023-04-15,5,16,sunny,0,0,10
2023-04-15,5,17,sunny,0,0,22
2023-04-15,5,18,sunny,0,0,51
2023-04-15,5,19,sunny,0,0,64
2023-04-15,5,20,sunny,0,0,47
2023-04-15,5,21,sunny,0,0,28
2023-04-16,6,11,sunny,1,0,15
2023-04-16,6,12,sunny,1,0,44
2023-04-16,6,13,sunny,1,0,60
2023-04-16,6,14,sunny,1,0,36
2023-04-16,6,15,sunny,1,0,21
2023-04-16,6,16,sunny,1,0,12
2023-04-16,6,17,sunny,1,0,18
2023-04-16,6,18,sunny,1,0,53
2023-04-16,6,19,sunny,1,0,79
2023-04-16,6,20,sunny,1,0,60
2023-04-16,6,21,sunny,1,0,43
2023-04-17,0,11,cloudy,0,0,7
2023-04-17,0,12,cloudy,0,0,25
2023-04-17,0,13,cloudy,0,0,28
2023-04-17,0,14,cloudy,0,0,17
2023-04-17,0,15,cloudy,0,0,9
2023-04-17,0,16,cloudy,0,0,5
2023-04-17,0,17,cloudy,0,0,11
2023-04-17,0,18,cloudy,0,0,30
2023-04-17,0,19,cloudy,0,0,40
2023-04-17,0,20,cloudy,0,0,35
2023-04-17,0,21,cloudy,0,0,21
2023-04-18,1,11,sunny,0,0,10
2023-04-18,1,12,sunny,0,0,17
2023-04-18,1,13,sunny,0,0,35
2023-04-18,1,14,sunny,0,0,17
2023-04-18,1,15,sunny,0,0,11
2023-04-18,1,16,sunny,0,0,5
2023-04-18,1,17,sunny,0,0,10
2023-04-18,1,18,sunny,0,0,36
2023-04-18,1,19,sunny,0,0,50
2023-04-18,1,20,sunny,0,0,37
2023-04-18,1,21,sunny,0,0,15
2023-04-19,2,11,sunny,0,0,8
2023-04-19,2,12,sunny,0,0,26
2023-04-19,2,13,sunny,0,0,26
2023-04-19,2,14,sunny,0,0,21
2023-04-19,2,15,sunny,0,0,11
2023-04-19,2,16,sunny,0,0,7
2023-04-19,2,17,sunny,0,0,13
2023-04-19,2,18,sunny,0,0,30
2023-04-19,2,19,sunny,0,0,52
2023-04-19,2,20,sunny,0,0,39
2023-04-19,2,21,sunny,0,0,22
2023-04-20,3,11,sunny,0,0,8
2023-04-20,3,12,sunny,0,0,24
2023-04-20,3,13,sunny,0,0,38
2023-04-20,3,14,sunny,0,0,17
2023-04-20,3,15,sunny,0,0,9
2023-04-20,3,16,sunny,0,0,8
2023-04-20,3,17,sunny,0,0,13
2023-04-20,3,18,sunny,0,0,31
2023-04-20,3,19,sunny,0,0,51
2023-04-20,3,20,sunny,0,0,37
2023-04-20,3,21,sunny,0,0,28
2023-04-21,4,11,sunny,0,0,12
2023-04-21,4,12,sunny,0,0,25
2023-04-21,4,13,sunny,0,0,38
2023-04-21,4,14,sunny,0,0,23
2023-04-21,4,15,sunny,0,0,14
2023-04-21,4,16,sunny,0,0,9
2023-04-21,4,17,sunny,0,0,15
2023-04-21,4,18,sunny,0,0,34
2023-04-21,4,19,sunny,0,0,53
2023-04-21,4,20,sunny,0,0,40
2023-04-21,4,21,sunny,0,0,31
2023-04-22,5,11,sunny,1,0,17
2023-04-22,5,12,sunny,1,0,45
2023-04-22,5,13,sunny,1,0,62
2023-04-22,5,14,sunny,1,0,32
2023-04-22,5,15,sunny,1,0,19
2023-04-22,5,16,sunny,1,0,14
2023-04-22,5,17,sunny,1,0,24
2023-04-22,5,18,sunny,1,0,57
2023-04-22,5,19,sunny,1,0,92
2023-04-22,5,20,sunny,1,0,86
2023-04-22,5,21,sunny,1,0,47
2023-04-23,6,11,sunny,1,0,18
2023-04-23,6,12,sunny,1,0,40
2023-04-23,6,13,sunny,1,0,46
2023-04-23,6,14,sunny,1,0,42
2023-04-23,6,15,sunny,1,0,19
2023-04-23,6,16,sunny,1,0,11
2023-04-23,6,17,sunny,1,0,28
2023-04-23,6,18,sunny,1,0,64
2023-04-23,6,19,sunny,1,0,85
2023-04-23,6,20,sunny,1,0,88
2023-04-23,6,21,sunny,1,0,37
2023-04-24,0,11,stormy,0,0,4
2023-04-24,0,12,stormy,0,0,14
2023-04-24,0,13,stormy,0,0,16
2023-04-24,0,14,stormy,0,0,10
2023-04-24,0,15,stormy,0,0,6
2023-04-24,0,16,stormy,0,0,3
2023-04-24,0,17,stormy,0,0,5
2023-04-24,0,18,stormy,0,0,14
2023-04-24,0,19,stormy,0,0,16
2023-04-24,0,20,stormy,0,0,23
2023-04-24,0,21,stormy,0,0,9
2023-04-25,1,11,stormy,0,0,4
2023-04-25,1,12,stormy,0,0,11
2023-04-25,1,13,stormy,0,0,15
2023-04-25,1,14,stormy,0,0,10
2023-04-25,1,15,stormy,0,0,6
2023-04-25,1,16,stormy,0,0,3
2023-04-25,1,17,stormy,0,0,6
2023-04-25,1,18,stormy,0,0,17
2023-04-25,1,19,stormy,0,0,21
2023-04-25,1,20,stormy,0,0,22
2023-04-25,1,21,stormy,0,0,11
2023-04-26,2,11,rainy,0,0,6
2023-04-26,2,12,rainy,0,0,17
2023-04-26,2,13,rainy,0,0,18
2023-04-26,2,14,rainy,0,0,15
2023-04-26,2,15,rainy,0,0,7
2023-04-26,2,16,rainy,0,0,4
2023-04-26,2,17,rainy,0,0,10
2023-04-26,2,18,rainy,0,0,27
2023-04-26,2,19,rainy,0,0,32
2023-04-26,2,20,rainy,0,0,29
2023-04-26,2,21,rainy,0,0,19
2023-04-27,3,11,cloudy,0,0,8
2023-04-27,3,12,cloudy,0,0,17
2023-04-27,3,13,cloudy,0,0,30
2023-04-27,3,14,cloudy,0,0,18
2023-04-27,3,15,cloudy,0,0,11
2023-04-27,3,16,cloudy,0,0,6
2023-04-27,3,17,cloudy,0,0,11
2023-04-27,3,18,cloudy,0,0,25
2023-04-27,3,19,cloudy,0,0,38
2023-04-27,3,20,cloudy,0,0,31
2023-04-27,3,21,cloudy,0,0,18
2023-04-28,4,11,cloudy,0,0,9
2023-04-28,4,12,cloudy,0,0,20
2023-04-28,4,13,cloudy,0,0,32
2023-04-28,4,14,cloudy,0,0,22
2023-04-28,4,15,cloudy,0,0,10
2023-04-28,4,16,cloudy,0,0,6
2023-04-28,4,17,cloudy,0,0,13
2023-04-28,4,18,cloudy,0,0,29
2023-04-28,4,19,cloudy,0,0,47
2023-04-28,4,20,cloudy,0,0,37
2023-04-28,4,21,cloudy,0,0,23
2023-04-29,5,11,sunny,0,0,13
2023-04-29,5,12,sunny,0,0,33
2023-04-29,5,13,sunny,0,0,54
2023-04-29,5,14,sunny,0,0,27
2023-04-29,5,15,sunny,0,0,16
2023-04-29,5,16,sunny,0,0,10
2023-04-29,5,17,sunny,0,0,16
2023-04-29,5,18,sunny,0,0,38
2023-04-29,5,19,sunny,0,0,52
2023-04-29,5,20,sunny,0,0,64
2023-04-29,5,21,sunny,0,0,30
2023-04-30,6,11,cloudy,1,0,18
2023-04-30,6,12,cloudy,1,0,45
2023-04-30,6,13,cloudy,1,0,60
2023-04-30,6,14,cloudy,1,0,39
2023-04-30,6,15,cloudy,1,0,20
